"threshold","specificity","sensitivity"
-Inf,0,1
1.15971251439539,0.0981137387387387,1
1.47181213051823,0.119650900900901,1
1.70442672744722,0.123310810810811,1
1.85215845489443,0.12401463963964,1
2.10576220729367,0.220533033033033,0.998114985862394
2.31238217850288,0.220626876876877,0.998114985862394
2.31747023992322,0.220673798798799,0.998114985862394
2.49275297504798,0.231137387387387,0.997172478793591
2.80485259117083,0.244791666666667,0.995287464655985
2.96268731285988,0.253049924924925,0.995287464655985
3.05841611324376,0.289695945945946,0.994344957587182
3.18519891554702,0.295608108108108,0.994344957587182
3.43880266794626,0.315831456456456,0.994344957587182
3.64542263915547,0.319209834834835,0.994344957587182
3.72374365642994,0.319866741741742,0.994344957587182
3.81201074856046,0.319913663663664,0.994344957587182
3.96260136276392,0.325309684684685,0.994344957587182
4.20745172744722,0.326623498498498,0.994344957587182
4.36671412667946,0.36158033033033,0.993402450518379
4.43270297504798,0.362706456456456,0.993402450518379
4.45009631477927,0.364301801801802,0.993402450518379
4.58698211132438,0.453781906906907,0.987747408105561
4.81815478886756,0.456221846846847,0.987747408105561
4.96588651631478,0.459787912912913,0.987747408105561
5.0739877159309,0.463166291291291,0.987747408105561
5.14505120921305,0.465183933933934,0.987747408105561
5.29055376199616,0.481090465465465,0.986804901036758
5.42611023992323,0.482826576576577,0.984919886899152
5.59046070057582,0.483295795795796,0.984919886899152
5.76718535508637,0.4878003003003,0.984919886899152
5.88187882917466,0.517595720720721,0.984919886899152
5.99464019193858,0.51783033033033,0.984919886899152
6.05373285988484,0.51783033033033,0.983977379830349
6.50406894433781,0.525056306306306,0.983977379830349
6.92573880998081,0.526651651651652,0.983034872761546
7.12646172744722,0.536786786786787,0.983034872761546
7.32768065259117,0.539273648648649,0.983034872761546
7.43681074856046,0.539883633633634,0.982092365692743
7.54044155470249,0.549268018018018,0.980207351555137
7.55783489443378,0.590137012012012,0.974552309142319
7.90593570057582,0.599756006006006,0.970782280867106
8.42143900191939,0.599943693693694,0.970782280867106
8.59665282149712,0.631381381381381,0.964184731385485
8.7339185412668,0.631475225225225,0.964184731385485
8.87712414587332,0.631569069069069,0.964184731385485
8.9728529462572,0.672672672672673,0.952874646559849
9.07758448176584,0.672907282282282,0.952874646559849
9.10836825335893,0.678162537537538,0.951932139491046
9.14504863723608,0.679757882882883,0.951932139491046
9.36786861804223,0.680039414414414,0.950989632422243
9.57448858925144,0.680227102102102,0.95004712535344
9.75441054702495,0.680274024024024,0.95004712535344
9.95035266794626,0.69214527027027,0.947219604147031
10.1085673128599,0.6996996996997,0.945334590009425
10.4069071017274,0.700262762762763,0.945334590009425
10.6161015547025,0.70045045045045,0.945334590009425
10.8616417466411,0.723301426426426,0.934967012252592
11.074117159309,0.723442192192192,0.934967012252592
11.1967574088292,0.726116741741742,0.934024505183789
11.4844511804223,0.738738738738739,0.933081998114986
11.6716639443378,0.740193318318318,0.932139491046183
11.694429462572,0.747184684684685,0.930254476908577
11.7118228023033,0.751783033033033,0.925541941564562
11.8073783301344,0.753566066066066,0.925541941564562
12.4493111996161,0.754363738738739,0.925541941564562
13.0413152111324,0.756897522522523,0.920829406220547
13.0866714587332,0.770880255255255,0.915174363807729
13.1647541266795,0.806728603603604,0.903864278982092
13.2567466026871,0.811936936936937,0.902921771913289
13.4770037236084,0.813250750750751,0.90009425070688
14.0515314779271,0.816112987987988,0.896324222431668
14.5997306621881,0.825262762762763,0.891611687087653
14.7953539443378,0.830001876876877,0.891611687087653
14.8966585796545,0.839808558558559,0.885014137606032
15.4195932821497,0.850225225225225,0.879359095193214
16.0040669481766,0.852242867867868,0.874646559849199
16.1758527639155,0.852571321321321,0.874646559849199
16.2202375527831,0.855152027027027,0.869934024505184
16.276185940499,0.855198948948949,0.868991517436381
16.7736730518234,0.865944069069069,0.865221489161169
17.3581467178503,0.880302177177177,0.842601319509896
17.5271798368522,0.881381381381381,0.839773798303487
17.7008712955854,0.881569069069069,0.839773798303487
17.9623566410749,0.884384384384384,0.832233741753063
18.5105558253359,0.892126501501502,0.822808671065033
19.0950294913628,0.910379129129129,0.788878416588124
19.30786743762,0.912725225225225,0.787935909519321
19.6604884740883,0.913053678678679,0.787935909519321
20.1595270057582,0.914085960960961,0.786050895381715
20.8260472360845,0.917605105105105,0.780395852968897
21.7723394241843,0.920326576576577,0.775683317624882
22.6382945681382,0.928350225225225,0.760603204524034
23.0580641266795,0.938250750750751,0.74363807728558
23.247156890595,0.940456081081081,0.736098020735156
23.4344013339731,0.950966591591592,0.694627709707823
23.4787861228407,0.951154279279279,0.694627709707823
23.9336732533589,0.952843468468468,0.674835061262959
24.5783490307102,0.961007882882883,0.661639962299717
25.4686928310941,0.961289414414414,0.659754948162111
26.3590366314779,0.966732357357357,0.640904806786051
26.9007504318618,0.967107732732733,0.639019792648445
28.2769955278311,0.972503753753754,0.60320452403393
29.8094709021113,0.972597597597598,0.60320452403393
30.4759911324376,0.979964339339339,0.561734213006598
30.6876242322457,0.980105105105105,0.561734213006598
30.761304193858,0.982826576576577,0.532516493873704
31.470080537428,0.983811936936937,0.521206409048068
32.2867443761996,0.984797297297297,0.495758718190386
32.5673890403071,0.985501126126126,0.494816211121583
32.7032301946806,0.985641891891892,0.494816211121583
33.3129293309569,0.985688813813814,0.494816211121583
33.974109462572,0.986298798798799,0.474081055607917
34.1223757101727,0.986345720720721,0.474081055607917
34.8824342157938,0.986439564564565,0.474081055607917
35.6813328626268,0.986486486486487,0.474081055607917
35.9030633109405,0.98658033033033,0.474081055607917
36.0850591486153,0.98681493993994,0.473138548539114
36.2064548012065,0.986861861861862,0.473138548539114
36.4112830518234,0.986955705705706,0.468426013195099
37.0778032821497,0.989536411411411,0.438265786993402
37.8180034740883,0.989630255255255,0.438265786993402
38.7083472744722,0.99169481981982,0.385485391140434
39.655512168906,0.991788663663664,0.381715362865222
40.0514416602687,0.992117117117117,0.363807728557964
40.2316156553332,0.99268018018018,0.354382657869934
41.0079040361941,0.992774024024024,0.354382657869934
42.5420025486701,0.992961711711712,0.354382657869934
43.4439738511105,0.993477852852853,0.352497643732328
44.1558503290376,0.99413475975976,0.327049952874647
45.7585866657527,0.994369369369369,0.326107445805844
47.2893525198794,0.994416291291291,0.326107445805844
47.9182109747738,0.994697822822823,0.324222431668237
49.297451087195,0.994744744744745,0.324222431668237
50.7747542994242,0.994838588588589,0.322337417530631
51.3049992541815,0.994838588588589,0.321394910461828
51.8290715958322,0.995307807807808,0.319509896324222
52.1077947600768,0.995401651651652,0.319509896324222
53.503994858788,0.995495495495496,0.319509896324222
54.9693801686318,0.995730105105105,0.31573986804901
56.5377130449685,0.996433933933934,0.298774740810556
58.0368607101728,0.9965746996997,0.282752120640905
59.009060134357,0.996715465465465,0.280867106503299
60.4430215958322,0.996809309309309,0.279924599434496
61.7874317137373,0.996809309309309,0.278982092365693
62.7400858184809,0.99779466966967,0.214891611687088
63.6872507129147,0.997888513513513,0.214891611687088
64.5134068480943,0.997888513513513,0.201696512723845
65.8528850411297,0.997888513513513,0.197926484448633
67.531144724431,0.998170045045045,0.189443920829406
75.1588746887853,0.999108483483483,0.108388312912347
82.4988258979984,0.999390015015015,0.0499528746465598
87.1020785275569,0.999624624624625,0.0386427898209237
92.2368615190568,0.999624624624625,0.0358152686145146
96.541892975048,0.999718468468468,0.0358152686145146
112.403928774335,0.999906156156156,0.0311027332704995
Inf,1,0
